lat,lon,value
24.75,52.25,-5.1497345
24.75,52.5,-5.235672
24.75,52.75,-5.282547
24.75,53.0,-5.2942657
24.75,53.25,-5.300125
24.75,53.5,-5.199539
24.75,53.75,-4.9954376
24.75,54.0,-4.7815704
24.75,54.25,-4.271805
24.75,54.5,-3.478836
24.75,54.75,-2.3792267
24.75,55.0,-1.1028595
24.75,55.25,-0.782547
24.75,55.5,-0.3733673
24.75,55.75,-0.55696106
24.75,56.0,-0.04914856
24.75,56.25,-0.0061798096
24.75,56.5,-0.113601685
24.75,56.75,-0.37727356
24.75,57.0,-0.45344543
24.75,57.25,-0.15364075
24.75,57.5,0.20085144
24.75,57.75,0.9957733
24.75,58.0,1.4567108
24.75,58.25,1.864914
24.75,58.5,1.858078
24.75,58.75,1.427414
24.75,59.0,0.8444061
24.75,59.25,0.3219452
24.75,59.5,-0.13996887
24.75,59.75,-0.470047
24.75,60.0,-0.7376251
24.75,60.25,-1.1682892
24.75,60.5,-1.6126251
24.75,60.75,-2.070633
24.75,61.0,-2.3899689
24.75,61.25,-2.7151642
24.75,61.5,-2.8108673
24.75,61.75,-2.8616486
24.75,62.0,-2.8460236
24.75,62.25,-2.7552032
24.75,62.5,-2.1751251
24.75,62.75,-1.7298126
24.75,63.0,-0.95344543
24.75,63.25,-0.38215637
24.75,63.5,-0.08528137
24.75,63.75,-0.057937622
24.75,64.0,-0.15364075
24.75,64.25,-0.47200012
24.75,64.5,-0.8011017
24.75,64.75,-1.1536407
24.75,65.0,-1.3587189
24.75,65.25,-1.3274689
24.75,65.5,-1.2151642
24.75,65.75,-0.86164856
24.75,66.0,-0.532547
24.75,66.25,-0.8792267
24.75,66.5,-1.501297
24.75,66.75,-2.3391876
24.75,67.0,-3.135086
24.75,67.25,-3.5071564
24.75,67.5,-3.8470001
24.75,67.75,-3.9524689
24.75,68.0,-3.8889923
24.75,68.25,-3.5911407
24.75,68.5,-3.6839142
24.75,68.75,-3.5530548
24.75,69.0,-3.4280548
24.75,69.25,-3.6761017
24.75,69.5,-3.838211
