latitude,47.66667,47.75,47.833344,47.91667,48.0,48.083344,48.16667,48.25,48.333344,48.41667,48.5,48.583344,48.66667,48.75,48.833344,48.91667,49.0,49.083344,49.16667,49.25,49.333344,49.41667,49.5,49.583344,49.66667,49.75,49.833344,49.91667,50.0,50.083344,50.16667,50.25,50.333344,50.41667,50.5,50.583344,50.66667,50.75,50.833344,50.91667,51.0,51.083344,51.16667,51.25,51.333344,51.41667,51.5,51.583344,51.66667,51.75,51.833344,51.91667,52.0,52.083344,52.16667,52.25,52.333344,52.41667,52.5,52.583344,52.66667,52.75,52.833344,52.91667,53.0,53.083344,53.16667,53.25,53.333344,53.41667,53.5,53.583344,53.66667,53.75,53.833344,53.91667,54.0,54.083344,54.16667,54.25,54.333344,54.41667,54.5,54.583344,54.66667,54.75,54.833344,54.91667,55.0,55.083344,55.16667,55.25,55.333344,55.41667,55.5,55.583344,55.66667,55.75,55.833344,55.91667,56.0,56.083344,56.16667,56.25,56.333344,56.41667,56.5,56.583344,56.66667,56.75,56.833344,56.91667,57.0,57.083344,57.16667,57.25,57.333344,57.41667,57.5,57.583344,57.66667,57.75,57.833344,57.91667,58.0,58.083344,58.16667,58.25,58.333344,58.41667,58.5,58.583344,58.66667,58.75,58.833344,58.91667,59.0,59.083344,59.16667,59.25,59.333344,59.41667,59.5,59.583344,59.66667,59.75,59.833344,59.91667,60.0,60.083344,60.16667,60.25,60.333344,60.41667,60.5,60.583344,60.66667,60.75,60.833344,60.91667,61.0,61.083344,61.16667,61.25,61.333344,61.41667,61.5,61.583344,61.66667,61.75,61.833344,61.91667,62.0,62.083344,62.16667,62.25,62.333344,62.41667,62.5,62.583344,62.66667,62.75,62.833344,62.91667,63.0,63.083344,63.16667,63.25,63.333344,63.41667,63.5,63.583344,63.66667,63.75,63.833344,63.91667,64.0,64.08334,64.16667,64.25,64.33334,64.41667,64.5,64.58334,64.66667,64.75,64.83334,64.91667,65.0,65.08334,65.16667,65.25,65.33334,65.41667,65.5,65.58334,65.66667,65.75,65.83334,65.91667,66.0,66.08334,66.16667,66.25,66.33334,66.41667,66.5,66.58334,66.66667,66.75,66.83334,66.91667,67.0,67.08334,67.16667,67.25,67.33334,67.41667,67.5,67.58334,67.66667,67.75,67.83334,67.91667,68.0,68.08334,68.16667,68.25,68.33334,68.41667,68.5,68.58334,68.66667,68.75,68.83334,68.91667,69.0,69.08334,69.16667,69.25,69.33334,69.41667,69.5,69.58334,69.66667,69.75,69.83334,69.91667,70.0,70.08334,70.16667,70.25,70.33334,70.41667,70.5,70.58334,70.66667,70.75,70.83334,70.91667,71.0,71.08334,71.16667,71.25,71.33334,71.41667,71.5,71.58334,71.66667,71.75,71.83334,71.91667,72.0,72.08334,72.16667,72.25,72.33334,72.41667,72.5,72.58334,72.66667,72.75,72.83334,72.91667,73.0,73.08334,73.16667,73.25,73.33334,73.41667,73.5,73.58334,73.66667,73.75,73.83334,73.91667,74.0,74.08334,74.16667,74.25,74.33334,74.41667,74.5,74.58334,74.66667,74.75,74.83334,74.91667,75.0,75.08334,75.16667,75.25,75.33334,75.41667,75.5,75.58334,75.66667,75.75,75.83334,75.91667,76.0,76.08334,76.16669,76.25,76.33334,76.41669,76.5,76.58334,76.66669,76.75,76.83334,76.91669,77.0,77.08334,77.16669,77.25,77.33334,77.41669,77.5,77.58334,77.66669,77.75,77.83334,77.91669,78.0,78.08334,78.16669,78.25,78.33334,78.41669,78.5,78.58334,78.66669,78.75,78.83334,78.91669,79.0,79.08334,79.16669,79.25,79.33334,79.41669,79.5,79.58334,79.66669,79.75,79.83334,79.91669,80.0,80.08334,80.16669,80.25,80.33334,80.41669,80.5,80.58334,80.66669,80.75,80.83334,80.91669,81.0,81.08334,81.16669,81.25,81.33334,81.41669,81.5,81.58334,81.66669,81.75,81.83334,81.91669,82.0,82.08334,82.16669,82.25,82.33334,82.41669,82.5,82.58334,82.66669,82.75,82.83334,82.91669,83.0,83.08334,83.16669,83.25,83.33334,83.41669,83.5,83.58334,83.66669,83.75,83.83334,83.91669,84.0,84.08334,84.16669,84.25,84.33334,84.41669,84.5,84.58334,84.66669,84.75,84.83334,84.91669,85.0,85.08334,85.16669,85.25,85.33334,85.41669,85.5,85.58334,85.66669,85.75,85.83334,85.91669,86.0,86.08334,86.16669,86.25,86.33334,86.41669,86.5,86.58334,86.66669,86.75,86.83334,86.91669,87.0,87.08334,87.16669,87.25,87.33334,87.41669,87.5,87.58334,87.66669,87.75,87.83334,87.91669,88.0,88.08334,88.16669,88.25,88.33334,88.41669,88.5,88.58334,88.66669,88.75,88.83334,88.91669,89.0,89.08334,89.16669,89.25,89.33334,89.41669,89.5,89.58334,89.66669,89.75,89.83334,89.91669,90.0,90.08334,90.16669,90.25,90.33334,90.41669,90.5,90.58334,90.66669,90.75,90.83334
25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.913624,32.91278,32.879787,,,,,,,,,39.3063,38.958366,38.8861,38.727707,,38.747902,38.73346,38.962654,39.16737,39.286854,39.026665,38.851994,38.73009,38.630604,38.68636,38.697945,38.779575,38.91819,38.92525,38.904377,38.87293,38.848946,38.851505,38.85121,38.834236,38.849075,38.950813,39.022194,38.983868,39.02067,39.09797,39.208282,39.2723,39.4522,39.583218,39.638275,39.87105,39.47273,40.13791,40.65956,40.62696,40.74019,,,,,,,,,,,,,,,,,36.76032,36.643818,36.641964,36.67675,36.687553,36.70258,36.696884,36.670124,36.660355,36.69729,36.68794,36.69051,36.67798,36.673523,36.696926,36.73358,36.741917,36.73415,36.72384,36.719112,36.725266,36.73218,36.729332,36.70747,36.690544,36.698624,36.72023,36.72659,36.71671,36.68015,36.616653,36.585304,36.575836,36.578545,36.597755,36.615158,36.626324,36.611324,36.58938,36.588886,36.597866,36.60287,36.612106,36.61229,36.611794,36.610332,36.607372,36.603123,36.60168,36.598156,36.59929,36.59774,36.592728,36.58964,36.585087,36.5788,36.57109,36.564064,36.553284,36.551422,36.55031,36.543232,36.54418,36.539474,36.544212,36.559048,36.546635,36.550907,36.558247,36.551674,36.5439,36.52653,36.540577,36.538307,36.542305,36.55399,36.535076,36.53531,36.51173,36.52504,36.494144,36.538605,36.54036,36.48503,36.47166,36.444725,36.430817,36.40741,36.384197,36.39629,36.396294,36.401157,36.395992,36.39069,36.390026,36.3799,36.375893,36.37206,36.36106,36.355495,36.36636,36.38824,36.415226,36.453545,36.465572,36.46734,36.468105,36.46379,36.458214,36.433514,36.40974,36.386208,36.37955,36.35436,36.33345,36.319542,36.307,36.289387,36.28749,36.278046,36.298656,36.31268,36.365185,36.50936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.916672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.86606,32.878517,,,,,,,,39.889954,39.686443,39.359016,39.16501,38.876682,39.014633,39.021744,39.06258,39.45777,39.77737,39.76752,39.38821,39.091347,38.952644,38.73804,38.821575,38.824966,38.952183,39.09259,,38.994987,38.995743,38.998703,39.007267,38.99719,39.063812,39.070107,39.1147,39.087715,39.057816,39.039593,39.169636,39.315704,39.33658,39.653603,39.79142,39.889755,40.512905,40.467815,41.4046,41.40272,,,,,,,,,,,,,,,,,,,36.730747,36.647957,36.636383,36.659554,36.681404,36.69707,36.70021,36.68687,36.649986,36.698345,36.684586,36.683628,36.67261,36.677826,36.715446,36.755756,36.75682,36.741306,36.730488,36.726257,36.7326,36.74089,36.7439,36.73635,36.72617,36.729332,36.738716,36.736954,36.721786,36.668148,36.59784,36.566093,36.545906,36.537327,36.56792,36.602848,36.612576,36.59214,36.595642,36.60968,36.617573,36.633884,36.640755,36.642002,36.64645,36.639126,36.640762,36.634483,36.635113,36.633858,36.635056,36.637882,36.62935,36.624916,36.6108,36.599487,36.585114,36.576885,36.567097,36.561123,36.560585,36.55066,36.54794,36.542553,36.547703,36.551468,36.53909,36.55731,36.58031,36.56036,36.560703,36.567646,36.565304,36.580925,36.578888,36.58898,36.569298,36.556805,36.53747,36.51233,36.47992,36.475197,36.471474,36.465218,36.46146,36.45054,36.431293,36.411556,36.39136,36.390434,36.400383,36.40086,36.392742,36.38678,36.38555,36.380466,36.38152,36.38388,36.383358,36.390797,36.41487,36.447395,36.46736,36.4746,36.470715,36.472576,36.473522,36.471657,36.47623,36.47703,36.45248,36.418373,36.421124,36.37388,36.348305,36.329826,36.307957,36.28689,36.281654,36.29087,36.315113,36.3479,36.41214,36.535637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.833336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.85477,32.865116,,,,,,,,40.040367,39.766174,39.459602,39.19934,39.00978,39.141914,39.197536,39.290207,39.68708,39.976112,39.911022,39.62225,39.528934,39.03727,38.763386,38.96832,39.04513,39.184223,39.214615,39.183193,39.12536,39.13897,39.207485,39.189144,39.290462,39.303013,39.245007,39.163406,39.121017,39.257687,39.26318,39.386253,39.58886,39.601383,39.938652,40.152546,40.477123,41.34519,41.852196,42.013763,,,,,,,,,,,,,,,,,,,,36.918324,36.789986,36.64658,36.65646,36.676167,36.68156,36.690205,36.70382,36.674603,36.696754,36.691284,36.68358,36.670303,36.67813,36.721924,36.76765,36.765934,36.74456,36.730072,36.72323,36.72551,36.732685,36.74004,36.745743,36.74744,36.745358,36.742153,36.73768,36.71976,36.656597,36.579266,36.554405,36.54164,36.52906,36.55499,36.59583,36.599197,36.59391,36.609505,36.629166,36.65544,36.67637,36.67489,36.68488,36.678215,36.67559,36.674656,36.667324,36.67364,36.67069,36.676407,36.67682,36.67316,36.66763,36.65103,36.637093,36.614716,36.604473,36.587994,36.58357,36.57577,36.56982,36.561035,36.552956,36.55235,36.56288,36.5766,36.60821,36.631107,36.62896,36.653778,36.66319,36.65862,36.668724,36.66174,36.66241,36.647198,36.627705,36.604343,36.58501,36.5639,36.55134,36.545372,36.535194,36.51395,36.486446,36.440773,36.400265,36.39155,36.40297,36.41755,36.41649,36.406918,36.402885,36.399937,36.396805,36.399216,36.407608,36.418755,36.432545,36.449886,36.46277,36.46159,36.45352,36.462467,36.48274,36.48362,36.47007,36.46274,36.467453,36.475468,36.472946,36.46587,36.39224,36.363327,36.345978,36.310776,36.29357,36.29738,36.31223,36.322292,36.327106,36.341755,36.432613,36.340157,36.317417,36.322533,36.37648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.857788,32.86273,,,,,,,,40.186325,40.039803,,39.200745,,39.15237,,39.376266,39.76816,39.993217,40.010494,39.873066,39.993324,39.555996,39.33678,39.295273,39.421825,39.491604,39.438404,39.32917,39.27145,39.261658,39.34722,39.37273,39.5362,39.477787,39.27782,39.256275,39.33269,39.392967,39.49426,39.62064,39.908524,40.142822,40.416134,40.466347,40.838085,41.71259,42.08081,,,,,,,,,,,,,,,,,,,,,,36.88187,36.643715,36.637226,36.644672,36.648796,36.66195,36.69953,36.691082,36.644413,36.678215,36.674774,36.67221,36.686054,36.73026,36.773975,36.77337,36.748608,36.729053,36.7164,36.71061,36.711956,36.71505,36.71992,36.72286,36.728664,36.727276,36.722572,36.711052,36.647995,36.57376,36.551044,36.544964,36.5452,36.571724,36.598022,36.59595,36.59844,36.632263,36.676807,36.71736,36.715633,36.723583,36.72268,36.71368,36.710175,36.699142,36.69423,36.69151,36.685337,36.68787,36.686657,36.685925,36.684193,36.67848,36.6684,36.65553,36.643597,36.63039,36.62333,36.616383,36.61162,36.603962,36.597065,36.591896,36.599617,36.613255,36.640053,36.662487,36.678078,36.700016,36.705303,36.69773,36.70433,36.6976,36.69707,36.688526,36.682213,36.668816,36.65726,36.645817,36.63916,36.62986,36.617577,36.596,36.556614,36.486,36.408005,36.39298,36.416004,36.43588,36.440685,36.43868,36.43429,36.42938,36.421585,36.411243,36.405716,36.408176,36.41891,36.43072,36.43555,36.432163,36.4424,36.487995,36.523468,36.51397,36.490093,36.469822,36.46525,36.464684,36.467777,36.47537,36.421898,36.37825,36.36523,36.334343,36.302177,36.299778,36.30716,36.30357,36.29615,36.303486,36.351048,36.186245,36.229908,36.256863,36.319187,36.292557,36.341316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18933,40.07609,39.7429,39.30751,39.402527,39.311836,39.634205,39.58531,39.784725,39.974083,40.07595,40.178036,40.288734,39.967205,40.005344,39.79082,39.80374,39.695763,39.547997,39.466576,39.389675,39.372494,39.445763,39.492874,39.618946,39.63724,39.695015,39.577793,39.604553,39.581627,39.639626,39.80763,40.17048,40.482353,40.73571,40.79255,41.29523,41.980724,42.079105,,,,,,,,,,,,,,,,,,,,,,36.840923,36.67331,36.632553,36.635227,36.64348,36.645138,36.690395,36.70934,36.638405,36.67699,36.685318,36.67098,36.67984,36.720146,36.770805,36.78388,36.769234,36.752148,36.73192,36.71319,36.7002,36.6934,36.69704,36.698135,36.69853,36.70151,36.70913,36.711243,36.64825,36.57378,36.55943,36.55317,36.562153,36.58081,36.597103,36.60084,36.626896,36.686504,36.74124,36.74816,36.749702,36.760517,36.754356,36.749077,36.746666,36.73345,36.72665,36.71814,36.711998,36.70275,36.701435,36.696903,36.69421,36.694237,36.689873,36.68572,36.6774,36.66878,36.659016,36.65369,36.64673,36.644947,36.640743,36.638042,36.63356,36.63632,36.64807,36.66073,36.678307,36.69313,36.71367,36.724236,36.73552,36.72825,36.706482,36.698994,36.69486,36.69023,36.68583,36.67971,36.67711,36.67066,36.663616,36.650772,36.6284,36.576138,36.47914,36.392563,36.42069,36.45117,36.459797,36.469547,36.471878,36.466125,36.461082,36.4485,36.436405,36.424057,36.418636,36.419777,36.421776,36.42875,36.465706,36.52954,36.528442,36.50427,36.475643,36.457825,36.462635,36.46512,36.461506,36.45936,36.423897,36.39019,36.378666,36.346416,36.319046,36.31361,36.309765,36.29651,36.293243,36.315506,36.289738,36.164715,36.167248,36.20987,36.19621,36.239834,36.32015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.583336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.126564,40.09389,39.827393,39.587067,39.572716,39.574795,39.705013,39.705208,39.803234,39.97573,40.0491,40.319912,40.423565,40.261272,40.22681,40.031292,39.969246,39.81301,39.62749,,39.4915,39.513176,,39.70144,39.733078,39.73266,39.878197,39.72315,39.856354,39.9563,40.04435,40.12141,40.501797,40.809353,41.176567,41.476574,41.50647,41.868347,,,,,,,,,,,,,,,,,,,,,,,,36.871708,36.718555,36.702423,36.665604,36.64651,36.690834,36.729416,36.687126,36.646534,36.67932,36.69044,36.695084,36.723465,36.76552,36.789978,36.787563,36.77865,36.766315,36.750546,36.725765,36.69903,36.68118,36.679443,36.681564,36.693684,36.710236,36.71023,36.64852,36.57187,36.56901,36.57098,36.578423,36.591007,36.6054,36.618755,36.663795,36.731106,36.762188,36.74782,36.760822,36.768955,36.76638,36.76578,36.763195,36.76357,36.75564,36.752666,36.746384,36.73771,36.73053,36.72338,36.71468,36.711113,36.704338,36.701866,36.697037,36.691906,36.685513,36.67828,36.672504,36.66794,36.66627,36.665672,36.66478,36.66414,36.66287,36.664303,36.67003,36.67487,36.68641,36.69192,36.68901,36.688393,36.691628,36.71978,36.742256,36.708435,36.687836,36.687553,36.681763,36.67726,36.667988,36.652885,36.64144,36.621628,36.577347,36.45335,36.410492,36.44644,36.47042,36.477947,36.481518,36.478493,36.477444,36.48315,36.485157,36.474743,36.46283,36.45724,36.456383,36.472057,36.506504,36.53235,36.513332,36.483162,36.455376,36.45476,36.456795,36.46265,36.463,36.448826,36.421555,36.405094,36.389664,36.35495,36.32704,36.307964,36.288006,36.27857,36.294167,36.313297,36.219116,36.16186,36.144245,36.15589,36.032013,36.13687,36.27067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46357,39.873444,40.05835,40.00945,,39.6878,39.799953,39.829163,39.838375,39.90643,40.013542,,40.413387,40.456635,40.38298,40.349308,40.12893,40.07244,39.96981,39.74439,39.893467,39.769566,39.70014,,,40.045654,40.068424,40.1648,40.036964,40.124287,40.29364,40.476624,40.58732,40.90709,41.244965,41.589005,41.92224,41.76156,41.811512,,,,,,,,,,,,,,,,,,,,,,,,36.980434,36.916115,36.82965,36.71405,36.65239,36.687096,36.76113,36.757133,36.695427,36.65853,36.669834,36.684254,36.70564,36.740692,36.777336,36.793884,36.797836,36.790863,36.775116,36.752758,36.72966,36.702404,36.680664,36.67265,36.68193,36.701416,36.712326,36.658413,36.57909,36.57324,36.579945,36.586693,36.59574,36.6127,36.641075,36.701378,36.761036,36.77211,36.770615,36.793118,36.782574,36.786976,36.788074,36.785454,36.79416,36.793198,36.798096,36.799267,36.797108,36.791374,36.7862,36.773773,36.76584,36.751633,36.740402,36.72828,36.716248,36.70443,36.69328,36.68161,36.67044,36.6609,36.65666,36.660038,36.672497,36.688614,36.710342,36.726135,36.744286,36.75383,36.750416,36.735603,36.717808,36.699875,36.688328,36.69164,36.70786,36.722458,36.72554,36.739006,36.715683,36.698254,36.677635,36.640198,36.613102,36.643536,36.610386,36.476955,36.427612,36.445694,36.46306,36.46485,36.455936,36.45005,36.46943,36.499638,36.517673,36.52441,36.51801,36.50736,36.51177,36.52547,36.5325,36.51555,36.481804,36.469696,36.47294,36.46543,36.462727,36.46089,36.449924,36.434307,36.426254,36.40374,36.3691,36.32842,36.28655,36.262512,36.24938,36.251102,36.24327,36.165016,36.128494,36.122715,36.07493,35.9433,35.997498,36.140118,36.1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.416672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.10655,,,39.93139,39.918095,39.82582,39.937534,39.935925,39.9325,39.874477,39.949535,40.118877,40.284622,40.421715,40.476265,40.4678,40.24953,40.23367,40.17131,40.023067,40.11256,40.103123,39.94471,40.146275,40.37702,40.39586,40.474674,40.62431,40.525978,40.545563,40.663868,40.79392,40.952374,41.247604,41.576443,41.84147,42.04403,,,,,,,,,,,,,,,,,,,,,,,,,,,36.987633,36.958256,36.872734,36.736656,36.76121,36.794624,36.813625,36.79564,36.708412,36.67515,36.665215,36.67225,36.68708,36.710938,36.736973,36.750637,36.751263,36.744846,36.731453,36.7151,36.69533,36.67857,36.66929,36.67362,36.69903,36.717293,36.665558,36.591743,36.582005,36.586006,36.594406,36.60408,36.629868,36.672337,36.736427,36.789062,36.797897,36.816994,36.824684,36.80535,36.806843,36.804462,36.808895,36.819218,36.82361,36.834023,36.83868,36.841125,36.841812,36.84215,36.837677,36.833435,36.82655,36.817703,36.806694,36.794212,36.778107,36.760326,36.73994,36.717686,36.69144,36.663345,36.637684,36.618492,36.6164,36.641243,36.693684,36.751648,36.77355,36.771313,36.749084,36.735638,36.72778,36.72003,36.699394,36.69502,36.695885,36.697613,36.72497,36.722298,36.73473,36.733315,36.69193,36.6226,36.607327,36.636707,36.596657,36.497578,36.44436,36.437336,36.44087,36.437073,36.44436,36.507572,36.561802,36.571533,36.577568,36.580673,36.56989,36.57192,36.56727,36.55859,36.529522,36.491543,36.489574,36.4987,36.486713,36.482513,36.47449,36.46215,36.450394,36.439106,36.414528,36.381916,36.335934,36.289192,36.259567,36.23969,36.224678,36.19541,36.13911,36.093193,36.09354,36.052288,35.931408,35.927303,36.041332,36.066143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38629,39.691963,39.79682,39.88545,39.992058,40.007725,39.969345,39.76446,39.82931,39.97138,40.151886,40.304535,,40.503887,40.452423,40.46518,40.43916,40.381367,40.413857,40.419014,40.33868,40.434277,40.56779,40.645397,40.738976,40.998444,41.00282,41.01248,41.027786,41.11864,41.32656,41.58872,41.785973,41.943703,42.046364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.996197,36.889755,36.84055,36.810154,36.825138,36.862064,36.833786,36.77551,36.708282,36.68576,36.67627,36.678654,36.688896,36.694103,36.69477,36.693413,36.689445,36.68288,36.674065,36.669506,36.66855,36.6747,36.69961,36.723927,36.680798,36.605083,36.58889,36.59446,36.60261,36.61448,36.646538,36.698563,36.76077,36.8099,36.821754,36.841232,36.83822,36.823017,36.814182,36.80774,36.8151,36.824036,36.82797,36.835712,36.83828,36.83909,36.83519,36.832882,36.8286,36.82476,36.82301,36.82156,36.821026,36.81986,36.817898,36.8136,36.80503,36.793186,36.773903,36.747696,36.713295,36.670986,36.630516,36.599056,36.60913,36.683754,36.742126,36.75709,36.720085,36.70829,36.706394,36.70959,36.704113,36.701633,36.697224,36.68815,36.693016,36.706177,36.70149,36.704742,36.733757,36.692646,36.574512,36.603085,36.644176,36.611324,36.532093,36.464928,36.440643,36.432102,36.455112,36.558777,36.615562,36.61717,36.61114,36.608883,36.61031,36.624435,36.616386,36.582638,36.538628,36.50252,36.50552,36.527412,36.53059,36.527138,36.51308,36.486588,36.456993,36.439632,36.419525,36.39171,36.351612,36.301754,36.25603,36.2256,36.209072,36.180656,36.12214,36.071503,36.029335,35.996243,35.88668,35.863842,35.951096,35.99469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
