lat,lon,value
5.0,48.25,0.22815831
5.0,48.333343505859375,0.2513812
5.0,48.41667175292969,0.3481219
5.0,48.5,0.43475005
5.0,48.583343505859375,0.53381974
5.0,48.66667175292969,0.40390316
5.0,48.75,0.26559377
5.0,48.833343505859375,0.23682049
5.0,48.91667175292969,0.24543841
5.0,49.0,0.3229511
5.0,49.083343505859375,0.45256218
5.0,49.16667175292969,0.53496456
5.0,49.25,0.5716951
5.0,49.333343505859375,0.59803194
5.0,49.41667175292969,0.618753
5.0,49.5,0.5618052
5.0,49.583343505859375,0.47416538
5.0,49.66667175292969,0.3629259
5.0,49.75,0.26760912
5.0,49.833343505859375,0.20148586
5.0,49.91667175292969,0.13524337
5.0,50.0,0.06274991
5.0,50.083343505859375,0.008629772
5.0,50.16667175292969,0.06064669
5.0,50.25,0.09871612
5.0,50.333343505859375,0.13751973
5.0,50.41667175292969,0.18471225
5.0,50.5,0.23003642
5.0,50.583343505859375,0.24228191
5.0,50.66667175292969,0.28072914
5.0,50.75,0.2894342
5.0,50.833343505859375,0.2891583
5.0,50.91667175292969,0.28865245
5.0,51.0,0.3033319
5.0,51.083343505859375,0.33751747
5.0,51.16667175292969,0.41110662
5.0,51.25,0.5003083
5.0,51.333343505859375,0.56384087
5.0,51.41667175292969,0.5979354
5.0,51.5,0.612118
5.0,51.583343505859375,0.6237745
5.0,51.66667175292969,0.6354274
5.0,51.75,0.6475639
5.0,51.833343505859375,0.658392
5.0,51.91667175292969,0.65404034
5.0,52.0,0.62798834
5.0,52.083343505859375,0.59046847
5.0,52.16667175292969,0.565601
5.0,52.25,0.56967014
5.0,52.333343505859375,0.59197295
5.0,52.41667175292969,0.6153156
5.0,52.5,0.62951124
5.0,52.583343505859375,0.63728815
5.0,52.66667175292969,0.6447522
5.0,52.75,0.64749527
5.0,52.833343505859375,0.65320736
5.0,52.91667175292969,0.6745748
5.0,53.0,0.70105255
5.0,53.083343505859375,0.7267781
5.0,53.16667175292969,0.74262804
5.0,53.25,0.75158185
5.0,53.333343505859375,0.75865734
5.0,53.41667175292969,0.76093006
5.0,53.5,0.7535699
5.0,53.583343505859375,0.7381751
5.0,53.66667175292969,0.7205629
5.0,53.75,0.7020497
5.0,53.833343505859375,0.68234175
5.0,53.91667175292969,0.667919
5.0,54.0,0.66478187
5.0,54.083343505859375,0.67322123
5.0,54.16667175292969,0.6886731
5.0,54.25,0.6984495
5.0,54.333343505859375,0.6937181
5.0,54.41667175292969,0.68433344
5.0,54.5,0.6741976
5.0,54.583343505859375,0.6631122
5.0,54.66667175292969,0.6526865
5.0,54.75,0.6462003
5.0,54.833343505859375,0.63438016
5.0,54.91667175292969,0.61308587
5.0,55.0,0.59324425
5.0,55.083343505859375,0.57953084
5.0,55.16667175292969,0.5647278
5.0,55.25,0.55057603
5.0,55.333343505859375,0.53935856
5.0,55.41667175292969,0.5259583
5.0,55.5,0.51708394
5.0,55.583343505859375,0.51674837
5.0,55.66667175292969,0.5262967
5.0,55.75,0.53939074
5.0,55.833343505859375,0.54836756
5.0,55.91667175292969,0.54457223
5.0,56.0,0.5272877
5.0,56.083343505859375,0.5088285
5.0,56.16667175292969,0.5009637
5.0,56.25,0.50213933
5.0,56.333343505859375,0.5057152
5.0,56.41667175292969,0.50630933
5.0,56.5,0.4991377
5.0,56.583343505859375,0.48561618
5.0,56.66667175292969,0.46862647
5.0,56.75,0.45248544
5.0,56.833343505859375,0.44151643
5.0,56.91667175292969,0.43776658
5.0,57.0,0.44085878
5.0,57.083343505859375,0.44735724
5.0,57.16667175292969,0.448262
5.0,57.25,0.4366551
5.0,57.333343505859375,0.41598296
5.0,57.41667175292969,0.3939824
5.0,57.5,0.37350523
5.0,57.583343505859375,0.35312644
5.0,57.66667175292969,0.3352571
5.0,57.75,0.32645667
5.0,57.833343505859375,0.32675374
5.0,57.91667175292969,0.3304322
5.0,58.0,0.33376637
5.0,58.083343505859375,0.32863078
5.0,58.16667175292969,0.31552058
5.0,58.25,0.30360574
5.0,58.333343505859375,0.2961677
5.0,58.41667175292969,0.2937867
5.0,58.5,0.293777
5.0,58.583343505859375,0.28826344
5.0,58.66667175292969,0.27647045
5.0,58.75,0.26555404
5.0,58.833343505859375,0.255442
5.0,58.91667175292969,0.24263845
5.0,59.0,0.2265224
5.0,59.083343505859375,0.21487321
5.0,59.16667175292969,0.21383356
5.0,59.25,0.22185443
5.0,59.333343505859375,0.23510711
5.0,59.41667175292969,0.25329998
5.0,59.5,0.27213773
5.0,59.583343505859375,0.29439443
5.0,59.66667175292969,0.32460466
5.0,59.75,0.36358997
5.0,59.833343505859375,0.40821406
5.0,59.91667175292969,0.44977883
5.0,60.0,0.47759008
5.0,60.083343505859375,0.48343208
5.0,60.16667175292969,0.4845856
5.0,60.25,0.49426246
5.0,60.333343505859375,0.50634754
5.0,60.41667175292969,0.5223347
5.0,60.5,0.53510666
5.0,60.583343505859375,0.5228502
5.0,60.66667175292969,0.48796582
5.0,60.75,0.45494103
5.0,60.833343505859375,0.4313483
5.0,60.91667175292969,0.4209251
5.0,61.0,0.40112615
5.0,61.083343505859375,0.3702912
5.0,61.16667175292969,0.35001996
5.0,61.25,0.34180346
5.0,61.333343505859375,0.33712953
5.0,61.41667175292969,0.3315147
5.0,61.5,0.32812607
5.0,61.583343505859375,0.31727883
5.0,61.66667175292969,0.29405156
5.0,61.75,0.252793
5.0,61.833343505859375,0.21109329
5.0,61.91667175292969,0.17868574
5.0,62.0,0.1497639
5.0,62.083343505859375,0.116247915
5.0,62.16667175292969,0.08663313
5.0,62.25,0.080988206
5.0,62.333343505859375,0.09967327
5.0,62.41667175292969,0.13804601
5.0,62.5,0.19897489
5.0,62.583343505859375,0.27031812
5.0,62.66667175292969,0.33079773
5.0,62.75,0.3780326
5.0,62.833343505859375,0.42229298
5.0,62.91667175292969,0.4662902
5.0,63.0,0.4883004
5.0,63.083343505859375,0.48772368
5.0,63.16667175292969,0.47214997
5.0,63.25,0.4538262
5.0,63.333343505859375,0.43074512
5.0,63.41667175292969,0.40656114
5.0,63.5,0.3862661
5.0,63.583343505859375,0.3525822
5.0,63.66667175292969,0.30614012
5.0,63.75,0.23773627
5.0,63.833343505859375,0.17475921
5.0,63.91667175292969,0.14273399
5.0,64.0,0.13449004
5.0,64.08334350585938,0.12575704
5.0,64.16667175292969,0.11305432
5.0,64.25,0.103426024
5.0,64.33334350585938,0.10259574
5.0,64.41667175292969,0.11077906
5.0,64.5,0.105320156
5.0,64.58334350585938,0.07202147
5.0,64.66667175292969,0.03650082
5.0,64.75,0.06269627
5.0,64.83334350585938,0.12474356
5.0,64.91667175292969,0.19881852
5.0,65.0,0.23872271
5.0,65.08334350585938,0.2864744
5.0,65.16667175292969,0.32576582
5.0,65.25,0.34569523
5.0,65.33334350585938,0.3413776
5.0,65.41667175292969,0.32640377
5.0,65.5,0.2948039
5.0,65.58334350585938,0.26118955
5.0,65.66667175292969,0.23634501
5.0,65.75,0.22049811
5.0,65.83334350585938,0.19646022
5.0,65.91667175292969,0.1643375
5.0,66.0,0.14896457
5.0,66.08334350585938,0.13852638
5.0,66.16667175292969,0.12754755
5.0,66.25,0.12896031
5.0,66.33334350585938,0.15341882
5.0,66.41667175292969,0.18731299
5.0,66.5,0.21141657
5.0,66.58334350585938,0.21089406
5.0,66.66667175292969,0.19060354
5.0,66.75,0.17544445
5.0,66.83334350585938,0.17548423
5.0,66.91667175292969,0.17840095
5.0,67.0,0.18339682
5.0,67.08334350585938,0.21313883
5.0,67.16667175292969,0.26820132
5.0,67.25,0.31629187
5.0,67.33334350585938,0.3434867
5.0,67.41667175292969,0.35876244
5.0,67.5,0.36435148
5.0,67.58334350585938,0.3964323
5.0,67.66667175292969,0.40394497
5.0,67.75,0.4366711
5.0,67.83334350585938,0.47295156
5.0,67.91667175292969,0.49239427
5.0,68.0,0.45983896
5.0,68.08334350585938,0.40575203
5.0,68.16667175292969,0.35100272
5.0,68.25,0.3227325
5.0,68.33334350585938,0.31179857
5.0,68.41667175292969,0.29350293
5.0,68.5,0.26133958
5.0,68.58334350585938,0.2267797
5.0,68.66667175292969,0.18865943
5.0,68.75,0.15231398
5.0,68.83334350585938,0.13329002
5.0,68.91667175292969,0.14685382
5.0,69.0,0.17184642
5.0,69.08334350585938,0.18621625
5.0,69.16667175292969,0.19478594
5.0,69.25,0.20377009
5.0,69.33334350585938,0.20791535
5.0,69.41667175292969,0.2077394
5.0,69.5,0.21802472
5.0,69.58334350585938,0.24619633
5.0,69.66667175292969,0.28240284
5.0,69.75,0.31248513
5.0,69.83334350585938,0.322472
5.0,69.91667175292969,0.3158315
5.0,70.0,0.3063227
5.0,70.08334350585938,0.3063837
5.0,70.16667175292969,0.32671106
5.0,70.25,0.3617861
5.0,70.33334350585938,0.3937053
5.0,70.41667175292969,0.42466292
5.0,70.5,0.45544687
5.0,70.58334350585938,0.47010818
5.0,70.66667175292969,0.44956803
5.0,70.75,0.38215482
5.0,70.83334350585938,0.28842074
5.0,70.91667175292969,0.24267761
5.0,71.0,0.27052394
5.0,71.08334350585938,0.33321258
5.0,71.16667175292969,0.35684913
5.0,71.25,0.3345312
5.0,71.33334350585938,0.29887292
5.0,71.41667175292969,0.25346133
5.0,71.5,0.20516235
5.0,71.58334350585938,0.16991672
5.0,71.66667175292969,0.14460075
5.0,71.75,0.07515894
5.0,71.83334350585938,0.093060136
5.0,71.91667175292969,0.18517435
5.0,72.0,0.26992497
5.0,72.08334350585938,0.49873444
5.0,72.16667175292969,0.67880714
5.0,72.25,0.80032676
5.0,72.33334350585938,0.87449235
5.0,72.41667175292969,0.8621964
5.0,72.5,0.805658
5.0,72.58334350585938,0.76078796
5.0,72.66667175292969,0.71742135
5.0,72.75,0.6629239
5.0,72.83334350585938,0.62162787
5.0,72.91667175292969,0.5715138
5.0,73.0,0.5335064
5.0,73.08334350585938,0.4635384
5.0,73.16667175292969,0.44022563
5.0,73.25,0.44489682
5.0,73.33334350585938,0.37049523
5.0,73.41667175292969,0.32643312
5.0,73.5,0.3126192
5.0,73.58334350585938,0.2987037
5.0,73.66667175292969,0.30479535
5.0,73.75,0.3308209
5.0,73.83334350585938,0.3632818
5.0,73.91667175292969,0.40563253
5.0,74.0,0.44002062
5.0,74.08334350585938,0.46145013
5.0,74.16667175292969,0.4651711
5.0,74.25,0.45856684
5.0,74.33334350585938,0.449488
5.0,74.41667175292969,0.4495395
5.0,74.5,0.45344123
5.0,74.58334350585938,0.45465055
5.0,74.66667175292969,0.45252287
5.0,74.75,0.4446119
5.0,74.83334350585938,0.4425682
5.0,74.91667175292969,0.4501608
