lat,lon,value
5.0,48.25,35.056644
5.0,48.333343505859375,35.042362
5.0,48.41667175292969,35.20196
5.0,48.5,35.40039
5.0,48.583343505859375,35.553448
5.0,48.66667175292969,35.66924
5.0,48.75,35.63194
5.0,48.833343505859375,35.601788
5.0,48.91667175292969,35.632412
5.0,49.0,35.728516
5.0,49.083343505859375,35.822983
5.0,49.16667175292969,35.84439
5.0,49.25,35.814285
5.0,49.333343505859375,35.818275
5.0,49.41667175292969,35.82769
5.0,49.5,35.828907
5.0,49.583343505859375,35.828472
5.0,49.66667175292969,35.834743
5.0,49.75,35.851532
5.0,49.833343505859375,35.88044
5.0,49.91667175292969,35.90171
5.0,50.0,35.897747
5.0,50.083343505859375,35.878426
5.0,50.16667175292969,35.866177
5.0,50.25,35.86135
5.0,50.333343505859375,35.855595
5.0,50.41667175292969,35.82372
5.0,50.5,35.67633
5.0,50.583343505859375,35.42032
5.0,50.66667175292969,35.366455
5.0,50.75,35.34352
5.0,50.833343505859375,35.30676
5.0,50.91667175292969,35.290356
5.0,51.0,35.267788
5.0,51.083343505859375,35.277008
5.0,51.16667175292969,35.303604
5.0,51.25,35.305202
5.0,51.333343505859375,35.29269
5.0,51.41667175292969,35.277412
5.0,51.5,35.267334
5.0,51.583343505859375,35.261368
5.0,51.66667175292969,35.251347
5.0,51.75,35.241627
5.0,51.833343505859375,35.23087
5.0,51.91667175292969,35.222977
5.0,52.0,35.211197
5.0,52.083343505859375,35.20403
5.0,52.16667175292969,35.215263
5.0,52.25,35.22818
5.0,52.333343505859375,35.241447
5.0,52.41667175292969,35.2487
5.0,52.5,35.259445
5.0,52.583343505859375,35.262993
5.0,52.66667175292969,35.27227
5.0,52.75,35.280807
5.0,52.833343505859375,35.280125
5.0,52.91667175292969,35.29025
5.0,53.0,35.2791
5.0,53.083343505859375,35.291374
5.0,53.16667175292969,35.286087
5.0,53.25,35.278694
5.0,53.333343505859375,35.276596
5.0,53.41667175292969,35.256077
5.0,53.5,35.25307
5.0,53.583343505859375,35.22304
5.0,53.66667175292969,35.22319
5.0,53.75,35.2052
5.0,53.833343505859375,35.201836
5.0,53.91667175292969,35.193615
5.0,54.0,35.194893
5.0,54.083343505859375,35.18869
5.0,54.16667175292969,35.178207
5.0,54.25,35.169037
5.0,54.333343505859375,35.162483
5.0,54.41667175292969,35.15284
5.0,54.5,35.135994
5.0,54.583343505859375,35.10954
5.0,54.66667175292969,35.085953
5.0,54.75,35.073723
5.0,54.833343505859375,35.06097
5.0,54.91667175292969,35.04751
5.0,55.0,35.032536
5.0,55.083343505859375,35.03215
5.0,55.16667175292969,35.030926
5.0,55.25,35.031013
5.0,55.333343505859375,35.045326
5.0,55.41667175292969,35.064716
5.0,55.5,35.06136
5.0,55.583343505859375,35.05287
5.0,55.66667175292969,35.041393
5.0,55.75,35.024593
5.0,55.833343505859375,35.001083
5.0,55.91667175292969,34.97929
5.0,56.0,34.965855
5.0,56.083343505859375,34.953194
5.0,56.16667175292969,34.93464
5.0,56.25,34.914818
5.0,56.333343505859375,34.90134
5.0,56.41667175292969,34.893063
5.0,56.5,34.8795
5.0,56.583343505859375,34.862152
5.0,56.66667175292969,34.84489
5.0,56.75,34.827473
5.0,56.833343505859375,34.81756
5.0,56.91667175292969,34.81802
5.0,57.0,34.83712
5.0,57.083343505859375,34.847527
5.0,57.16667175292969,34.8558
5.0,57.25,34.878403
5.0,57.333343505859375,34.928337
5.0,57.41667175292969,35.00682
5.0,57.5,35.056156
5.0,57.583343505859375,35.07447
5.0,57.66667175292969,35.08718
5.0,57.75,35.123837
5.0,57.833343505859375,35.15856
5.0,57.91667175292969,35.19467
5.0,58.0,35.218437
5.0,58.083343505859375,35.24743
5.0,58.16667175292969,35.285824
5.0,58.25,35.310028
5.0,58.333343505859375,35.317787
5.0,58.41667175292969,35.32075
5.0,58.5,35.323166
5.0,58.583343505859375,35.316204
5.0,58.66667175292969,35.30216
5.0,58.75,35.302353
5.0,58.833343505859375,35.320988
5.0,58.91667175292969,35.352207
5.0,59.0,35.386528
5.0,59.083343505859375,35.437775
5.0,59.16667175292969,35.491478
5.0,59.25,35.53859
5.0,59.333343505859375,35.57571
5.0,59.41667175292969,35.585373
5.0,59.5,35.578922
5.0,59.583343505859375,35.58652
5.0,59.66667175292969,35.60946
5.0,59.75,35.58655
5.0,59.833343505859375,35.544605
5.0,59.91667175292969,35.490303
5.0,60.0,35.439476
5.0,60.083343505859375,35.367355
5.0,60.16667175292969,35.257133
5.0,60.25,35.056057
5.0,60.333343505859375,34.78513
5.0,60.41667175292969,34.49605
5.0,60.5,34.282707
5.0,60.583343505859375,34.133068
5.0,60.66667175292969,34.026962
5.0,60.75,34.098484
5.0,60.833343505859375,34.242477
5.0,60.91667175292969,34.37855
5.0,61.0,34.475834
5.0,61.083343505859375,34.639343
5.0,61.16667175292969,34.823193
5.0,61.25,34.889126
5.0,61.333343505859375,34.867847
5.0,61.41667175292969,34.812016
5.0,61.5,34.752987
5.0,61.583343505859375,34.736477
5.0,61.66667175292969,34.7536
5.0,61.75,34.739433
5.0,61.833343505859375,34.757675
5.0,61.91667175292969,34.762234
5.0,62.0,34.737583
5.0,62.083343505859375,34.710518
5.0,62.16667175292969,34.701588
5.0,62.25,34.660847
5.0,62.333343505859375,34.64468
5.0,62.41667175292969,34.640038
5.0,62.5,34.667797
5.0,62.583343505859375,34.7095
5.0,62.66667175292969,34.77223
5.0,62.75,34.85995
5.0,62.833343505859375,34.95018
5.0,62.91667175292969,34.923214
5.0,63.0,34.92819
5.0,63.083343505859375,34.954796
5.0,63.16667175292969,35.065983
5.0,63.25,35.173576
5.0,63.333343505859375,35.227276
5.0,63.41667175292969,35.242615
5.0,63.5,35.25033
5.0,63.583343505859375,35.280537
5.0,63.66667175292969,35.261967
5.0,63.75,35.20322
5.0,63.833343505859375,35.14437
5.0,63.91667175292969,35.121517
5.0,64.0,35.058228
5.0,64.08334350585938,34.963745
5.0,64.16667175292969,34.881718
5.0,64.25,34.847107
5.0,64.33334350585938,34.841118
5.0,64.41667175292969,34.899403
5.0,64.5,34.89281
5.0,64.58334350585938,34.929436
5.0,64.66667175292969,35.003613
5.0,64.75,35.119488
5.0,64.83334350585938,35.148087
5.0,64.91667175292969,35.131454
5.0,65.0,35.16747
5.0,65.08334350585938,35.126995
5.0,65.16667175292969,35.05626
5.0,65.25,35.00157
5.0,65.33334350585938,34.981632
5.0,65.41667175292969,34.987373
5.0,65.5,35.075314
5.0,65.58334350585938,35.14989
5.0,65.66667175292969,35.19412
5.0,65.75,35.204372
5.0,65.83334350585938,35.272915
5.0,65.91667175292969,35.41516
5.0,66.0,35.463173
5.0,66.08334350585938,35.48532
5.0,66.16667175292969,35.516815
5.0,66.25,35.56579
5.0,66.33334350585938,35.61449
5.0,66.41667175292969,35.64876
5.0,66.5,35.65429
5.0,66.58334350585938,35.6586
5.0,66.66667175292969,35.660336
5.0,66.75,35.669575
5.0,66.83334350585938,35.676174
5.0,66.91667175292969,35.690224
5.0,67.0,35.705364
5.0,67.08334350585938,35.725822
5.0,67.16667175292969,35.715637
5.0,67.25,35.693943
5.0,67.33334350585938,35.65997
5.0,67.41667175292969,35.646053
5.0,67.5,35.62476
5.0,67.58334350585938,35.567616
5.0,67.66667175292969,35.44497
5.0,67.75,35.238873
5.0,67.83334350585938,35.033833
5.0,67.91667175292969,34.88965
5.0,68.0,34.81163
5.0,68.08334350585938,34.71839
5.0,68.16667175292969,34.588413
5.0,68.25,34.37452
5.0,68.33334350585938,34.121735
5.0,68.41667175292969,33.93611
5.0,68.5,33.849335
5.0,68.58334350585938,33.816265
