lat,lon,date,temp_0m,temp_10m,temp_30m,temp_50m,temp_75m,temp_100m,temp_200m,temp_500m
14.283333333333333,68.63333333333334,2024-01-04T14:08:09Z,28.70800018310547,28.71575885259562,28.585000031789246,28.40050023908979,26.231578889007505,22.258724900467787,15.618011887192845,11.775937364209382
9.68352,58.57069,2024-01-04T17:12:35Z,28.20599937438965,28.22280613083489,28.22605983871472,26.354666392008465,24.659960146942467,22.055099733734096,16.19700050354004,11.701188865951451
9.97776,61.16558,2024-01-04T21:33:42Z,28.32200050354004,28.333624840061958,28.342962624942743,27.336710483365067,25.097387217800087,24.1845967570706,15.380000114440918,12.024679554291652
7.26841,67.23769,2024-01-05T07:51:43Z,29.601999282836914,29.498419854395387,29.61998081161437,29.814612749346306,28.530999183654785,24.53864622633074,14.951459765470645,10.826000213623047
10.3,69.18333333333334,2024-01-05T13:59:36Z,29.201000213623047,29.201000213623047,29.665909256808114,29.039690163955676,27.163000106811523,23.453156159743635,15.601095260871089,11.116521483940376
5.83442,68.58278,2024-01-06T00:08:37Z,29.07200050354004,29.261999130249023,29.264999389648438,28.724000930786133,29.221895100176464,23.570999145507812,14.62103949630823,10.803999900817871
15.032323333333334,53.93616333333333,2024-01-06T04:54:30Z,26.69300079345703,26.689692424006868,26.69499969482422,26.699363535732147,25.717582269243202,21.411924304848206,15.99657110603453,12.035999717713015
22.556738333333332,62.138185,2024-01-06T06:42:30Z,26.10700035095215,26.08300018310547,26.073999404907227,26.075000762939453,26.063799288938753,23.662999699908326,20.453443643086082,13.827800364684663
23.983005,59.419776666666664,2024-01-06T06:44:30Z,25.45599937438965,25.440000534057617,25.427000045776367,25.02663683268705,22.276570861194998,21.161999908450525,18.281999759675042,12.776000022888184
13.305603333333334,56.97095,2024-01-06T06:45:30Z,26.54199981689453,26.542999267578125,26.539667130223986,26.540571621875532,26.54349994659424,26.03660050049075,17.29199981689453,12.467158124928577
12.457838333333333,48.69549666666666,2024-01-06T06:49:30Z,26.44099998474121,26.417999267578125,26.395333821332137,24.012167006068903,21.610306744995466,19.84600067138672,16.128999463593637,14.937363544180483
12.292625,56.28567666666667,2024-01-06T06:54:30Z,26.51099967956543,26.510300064277544,26.50157206496453,26.5001817186212,26.506500244140625,26.49983315997586,17.103445083239425,12.31989446465483
12.732295,48.48061833333333,2024-01-06T06:57:30Z,26.490999221801758,26.462363676433657,26.453499794006348,24.380444779573168,22.376749361359526,19.903182106961825,15.758273046194292,14.639750287530488
11.266666666666667,83.71666666666667,2024-01-06T14:09:38Z,28.152999877929688,28.1554451002897,28.151685032508492,27.469289805525374,24.39294093261706,21.501172225441497,14.404382537393008,9.968239286434873
16.18617,64.446035,2024-01-07T06:55:20Z,26.676000595092773,26.677000045776367,26.667519733125193,26.66648123445075,26.6210361708072,22.75261228293205,17.594999313354492,12.522155361422287
16.2560605,65.09858466666667,2024-01-07T07:01:17Z,26.7189998626709,26.715693649165846,26.69798503670952,26.695525179812066,24.400797460553353,21.76011626458174,17.01099967956543,12.138284203297736
16.9554,56.5499,2024-01-07T10:55:45Z,25.790000915527344,25.790000915527344,25.75267222581875,25.393070181350776,20.75633635186479,19.279705122317264,16.64020020315989,12.58375168561025
22.374895,60.873145,2024-01-07T11:51:30Z,26.26300048828125,26.13919944839472,26.100544844698177,26.086454738900336,26.070544682651448,23.46509050416583,20.3262003143318,13.745899598696269
17.1,70.21666666666667,2024-01-07T13:48:33Z,27.67300033569336,27.674742759244122,27.632179984588582,27.623701095780973,24.037768384872848,21.501824920756263,16.06368612561907,12.538290227478988
13.516666666666667,85.71666666666667,2024-01-07T14:07:55Z,27.503999710083008,27.49845508193969,27.42328143126638,27.29946525014236,23.690534035942843,20.779461497405997,13.285903649997854,9.892992081936661
13.316666666666666,86.81666666666666,2024-01-07T14:10:13Z,28.152999877929688,28.168111586393668,28.42169885407906,28.465530343649554,24.90965291442913,22.244663548031706,14.05112040788933,9.884476312073689
14.45,86.63333333333334,2024-01-07T14:19:20Z,26.371999740600586,26.411528071767613,27.705040733490023,27.91801969383232,25.37211901192525,20.843713232167307,13.732440230276968,9.87907614981057
8.544,56.035,2024-01-07T23:43:27Z,27.472000122070312,27.473600483322116,27.47835044898966,23.244350189590477,18.071099542998127,15.95209979476931,13.71010003509582,10.569149978255155
17.895996,64.371483,2024-01-08T06:38:27Z,26.50309944152832,26.501195756518463,26.504229687901233,26.49395578876048,23.52161644894063,22.152124478712572,17.258590764263477,12.525437759486092
15.133998333333333,53.486468333333335,2024-01-08T06:54:30Z,26.312000274658203,26.306544910935244,26.31016635947829,26.312000274658203,24.576399682613555,22.679600103758276,15.639666324192701,12.148749828338623
13.186208333333333,56.854535,2024-01-08T08:48:30Z,26.500999450683594,26.50145461326767,26.459999084472656,26.461999893188477,26.46500015258789,26.463929177499914,17.864333758884438,12.226904423944726
13.031956666666666,48.32289166666666,2024-01-08T08:48:30Z,26.36199951171875,26.36199951171875,26.341999053955078,26.31969967346231,21.088443604456646,19.56599998474121,15.87820019989158,14.685166595247205
22.053523333333334,62.237008333333335,2024-01-08T08:48:30Z,26.097000122070312,25.971800040435483,25.948999404907227,25.953909441736847,25.955363362208818,23.5939998626709,20.800333302820928,14.005761752138927
12.248325,56.11976833333333,2024-01-08T08:51:30Z,26.486000061035156,26.478818023933734,26.442750136852332,26.441090842633898,26.440583545897322,26.35849991798601,17.197999954223633,12.39900011444115
12.556451666666666,48.584,2024-01-08T08:53:30Z,26.22599983215332,26.19800059000651,26.163999557495117,25.957667297363514,23.210333101483513,21.155833691493097,15.863399911497254,14.636523854867118
23.664725,59.257958333333335,2024-01-08T08:54:30Z,25.451000213623047,25.42255507492725,25.406699753570138,24.2549991607666,22.31800079345703,21.157999933415425,18.607999801635742,12.7786251139639
10.756,83.915,2024-01-08T11:33:04Z,28.615999221801758,28.61337683892242,28.20818223846408,27.049214425758073,23.6299991607666,21.745037968878265,14.629936562289425,9.835886191962487
18.566666666666666,68.8,2024-01-08T13:51:30Z,27.322999954223633,27.323999404907227,27.29841403542781,27.22971628411125,24.60749515499239,21.61563434391314,17.12286293849481,12.566556858574609
20.85,65.31666666666666,2024-01-08T13:55:33Z,25.082000732421875,25.08300018310547,25.077442719650858,25.070654025148425,25.085939134997535,23.508588115951778,18.574254213722085,12.997537337150023
17.733333333333334,69.23333333333333,2024-01-08T14:03:55Z,27.55299949645996,27.558981506844155,27.544857479277113,27.36730680974121,24.395734201579817,22.14646815044847,16.79124073629196,12.72950003169828
18.716666666666665,66.5,2024-01-08T14:04:33Z,25.750999450683594,25.77400016784668,25.78654209028674,25.77502059904747,23.792656147895347,22.380360956993677,19.25362799508231,12.882117852066667
14.083333333333334,89.26666666666667,2024-01-08T14:12:32Z,28.638999938964844,28.640102847260362,28.63060035545717,28.41924109209362,25.22540438609321,22.36909248216213,13.653631720021838,9.874714544335172
13.646,87.589,2024-01-08T21:40:55Z,28.336999893188477,28.336357525112728,28.42199987579795,28.493343463574984,25.79075297872664,22.886499404907227,13.768825767619196,9.816445846452469
14.72253,63.035728,2024-01-08T23:55:08Z,27.336200714111328,27.339290091700278,27.34238021009333,27.340507189758718,27.065208369388568,23.063795786898105,17.568353964061867,12.41131033908332
6.6494,65.6868,2024-01-08T23:59:57Z,29.461999893188477,29.47199012733472,29.479840652618442,28.699109404220508,26.185457607347605,21.830821315459616,14.502710194625251,10.843040387117071
16.880547,66.738419,2024-01-09T08:01:59Z,26.8439998626709,26.83508000223498,26.818771798494804,26.55956700080054,21.539984894421448,19.535466016730833,16.087881276882026,12.11825892286891
12.066666666666666,89.45,2024-01-09T14:06:49Z,28.30900001525879,28.34307180126106,28.48958683937844,28.803547488165364,25.702334170635634,21.610612194882606,13.189792715821765,9.885857081467377
12.216666666666667,87.4,2024-01-09T14:10:04Z,28.434999465942383,28.448947676101263,28.454599952697755,28.556530678197717,26.749055170787457,23.103720194702326,13.976402477184362,9.783288898160677
13.066666666666666,89.98333333333333,2024-01-09T14:17:08Z,28.525999069213867,28.535999298095703,28.447694523067387,28.41251502409234,25.69794057534848,21.765176627435217,13.148618496515564,9.621488452178891
5.4198,50.7923,2024-01-09T20:16:43Z,27.44700050354004,27.448057065652364,27.44591914947523,27.096910112228215,25.492560281221813,22.919660129395197,13.43873006774811,9.556970174104208
13.893,67.8267,2024-01-10T03:55:42Z,28.604999542236328,28.60099983215332,28.605720788269537,28.666690569458297,25.71145788999806,23.631599447631743,15.85243971687305,11.574859804764856
21.566761666666668,61.83584,2024-01-10T08:02:30Z,26.020999908447266,26.01889972743993,26.01819953994709,26.016400529479142,26.01580047913012,23.65284564949357,20.702000610355753,13.992705888056188
15.501353333333334,53.33750666666667,2024-01-10T08:51:30Z,26.448999404907227,26.45033327738444,26.447600174331455,26.44221415033187,26.367221862413974,22.164998989103527,15.847384566358079,12.201353020322724
12.220426666666667,55.97253166666667,2024-01-10T10:51:30Z,26.31100082397461,26.31718150044265,26.2810001373291,26.269271846802436,26.26799964904785,25.718000411987305,17.159363685167328,12.204000473022461
23.331725,59.33513833333333,2024-01-10T10:52:30Z,25.427000045776367,25.30839977226242,25.274999618530273,25.24399984741467,22.621460985714545,21.67449951171875,18.42959979857551,12.918333319406942
13.090803333333334,56.75767,2024-01-10T10:54:30Z,26.448999404907227,26.45199966430664,26.395538623629175,26.394461264072973,26.395999908447266,26.39858372900279,18.481545274591596,12.255166683906513
12.66331,48.465215,2024-01-10T10:56:30Z,26.381999969482422,26.338750599920388,26.115642275031785,26.07066642054817,23.219249478978814,21.169384805803862,16.170800067135133,14.710700289535453
13.303368333333333,48.23599333333333,2024-01-10T11:04:30Z,26.384000778198242,26.266537742388827,26.152999877929688,26.131571366836127,23.97984575982656,20.469801272585755,15.794600111388718,14.821000400724653
22.35,65.28333333333333,2024-01-10T14:00:48Z,25.257999420166016,25.283500288009236,25.28894444061393,25.285596279128722,25.27044157901573,23.277919392089824,19.01852139903978,12.857666912179612
9.6,87.86666666666666,2024-01-10T14:08:34Z,28.61199951171875,28.621600502785824,28.605630990195365,27.047931744394525,24.273150622574878,20.55800023873654,12.820160171683114,9.805714455898707
9.483333333333333,89.75,2024-01-10T14:23:56Z,28.285999298095703,28.29407605577597,28.243505160619105,27.07077754815961,21.803524742130413,18.36346147706536,13.019825365944346,10.16399966213539
15.145324,64.807701,2024-01-10T18:49:42Z,26.768600463867188,26.771307536720837,26.771514404329277,26.78030014038086,26.784250259399414,23.585562550056398,16.128947344638483,12.098699569702148
10.835618833333335,83.85945066666666,2024-01-10T22:42:04Z,28.31999969482422,28.329999923706055,28.18246771547624,26.517621410166917,23.826000213623047,21.02741424539786,14.191224859619979,9.930500030517578
12.75209,58.90684,2024-01-11T04:52:20Z,27.058000564575195,27.05699920654297,27.05500030517578,27.06800079345703,26.92655917495722,23.625,16.4689998626709,11.963000297546387
8.25,89.26666666666667,2024-01-11T14:14:22Z,28.46299934387207,28.47616640713487,28.009274959894213,24.69639228518686,21.447653563302552,18.465676586520612,13.318342245047512,10.007801555716167
7.85,88.05,2024-01-11T14:21:19Z,28.639999389648438,28.645999908447266,28.638018662910017,25.96919291273376,22.115078662393437,18.135815721436643,13.389485787745798,9.977216919590282
6.99027,65.41254,2024-01-11T14:31:57Z,29.535999298095703,29.52624988462756,29.504959182777384,28.19563950286829,25.684881454521015,23.304520258959297,14.647000312805176,10.834408075856327
10.91719,60.87596,2024-01-11T20:47:23Z,27.67300033569336,27.67799949645996,27.68097976638819,27.52911419022115,25.041734494610623,22.947999954223633,15.247440241393633,11.638725372866396
15.697123333333334,53.548425,2024-01-12T10:59:30Z,26.128999710083008,26.04450035095215,25.97745444542099,25.972916286255998,25.953363420470854,22.865999839090577,15.889544902203037,11.985850305936765
21.507173333333334,61.17056,2024-01-12T12:44:30Z,26.01099967956543,25.975799943160382,25.969999313354492,25.93000030517578,25.923999786376953,23.514428442353093,21.03433347574901,14.063857351808702
23.022831666666665,59.576875,2024-01-12T12:47:30Z,25.33799934387207,25.242635726219305,25.20400047302246,25.20430030746502,22.755333610812446,21.90166713008186,18.629142861658817,12.86417370599729
13.051948333333334,56.684153333333335,2024-01-12T12:49:30Z,26.42099952697754,26.395199585724185,26.315833250151528,26.31283314969834,26.31599998474121,26.317461601122506,18.011500358581543,12.26322212501866
12.83928,48.329836666666665,2024-01-12T12:49:30Z,26.736000061035156,26.507399560547128,25.997750748991862,25.860799983216566,24.69500013563332,22.2130001373298,16.283000946044922,14.801999893184984
13.50195,48.28095166666667,2024-01-12T12:54:30Z,26.5310001373291,26.274249670207695,26.17809156622701,26.055999755859375,25.980499267578125,22.4620830016675,16.657221970738366,14.860476138229252
12.2031,55.844325,2024-01-12T12:56:30Z,26.715999603271484,26.71333270708729,26.605363326900772,26.56399917602539,26.45236396978726,26.34600067138672,16.993445303646165,12.364789079893363
17.18022,68.44542166666666,2024-01-12T13:19:00Z,27.836999893188477,27.809333165486652,27.503205328757684,26.982545659684394,26.423999786376953,23.0505048500593,17.090810160083127,12.29422230190701
12.81929,67.37137,2024-01-12T13:33:00Z,28.900999069213867,28.90149974822998,28.828689093261275,28.600363639081788,26.503999710083008,22.684575948607296,15.649297820722536,11.694458373138456
10.32426,63.04204,2024-01-12T14:22:19Z,28.60099983215332,28.61400032043457,28.496059119852745,28.49486245240067,26.181813136239928,21.814038954473876,14.87509858257376,11.358153686581085
17.181055,68.44313,2024-01-12T14:36:00Z,27.791000366210938,27.803500175476074,27.524999581505273,26.960752494699186,26.79649456144968,22.957673257155317,16.96255944427491,12.257333331637913
12.8201,67.36742333333333,2024-01-12T15:01:00Z,28.85700035095215,28.872499465942383,28.841864073511616,28.804000854492188,27.11199951171875,23.248742774093717,15.671648649545887,11.757265235673179
5.172166666666667,49.06817,2024-01-13T05:45:30Z,27.173999786376953,27.167222129680777,27.169636640154366,27.066500250952597,26.4320001475026,23.973333964877714,14.770999908447266,11.96649974823095
13.08926,63.03152,2024-01-13T07:26:53Z,27.594999313354492,27.486774197875192,27.468000411987305,27.461000442504883,27.13847955812981,23.295000076293945,16.73166683920106,12.141156696935495
14.366666666666667,68.63333333333334,2024-01-13T14:07:13Z,28.29400062561035,28.122862061252217,28.04195925678028,27.962296105777725,24.12540748770933,22.20426441021011,16.171684612952703,11.647324574081239
15.745605,60.81951333333333,2024-01-13T17:21:00Z,26.676000595092773,26.678000450134277,26.631727217682055,26.61345516614643,26.62299919128418,26.618555720765073,17.906999588012695,12.876302978625526
13.5238,48.8012,2024-01-13T21:53:53Z,26.334999084472656,26.334999084472656,26.32009288881762,26.317098076383004,24.529471228048372,22.89112748239066,17.1827047215054,14.76415646978545
15.517,89.012,2024-01-14T03:30:32Z,27.340999603271484,27.342034816711493,27.420850563049317,27.625499950408994,25.490020594584102,22.092152427881246,13.554034515947569,9.780956921574882
13.912,90.261,2024-01-14T03:31:49Z,28.29599952697754,28.296084387833215,28.298500061035156,28.469201726400673,25.506133391082653,21.402042214001995,13.205101434195697,9.790920104980469
12.789,84.078,2024-01-14T03:33:26Z,27.70400047302246,27.702999114990234,27.706871013721713,27.709999084472656,27.062999725341797,23.369150728853487,14.244664386521029,10.036614558494785
8.725,85.308,2024-01-14T05:34:33Z,28.499000549316406,28.486181258918805,28.504485026291224,28.05744430796282,23.49767410053449,19.94490200603391,12.923742839268275,9.596898941522573
15.5703,53.926413333333336,2024-01-14T12:52:30Z,26.52199935913086,26.529272597998634,26.405800246429862,26.389454235360297,25.286556132752377,20.872444001185162,15.644200581358746,11.83331819392223
14.116666666666667,68.51666666666667,2024-01-14T14:01:59Z,28.506999969482422,28.51300048828125,28.439701062884723,28.01796620959009,24.998299407958985,21.962545670859058,15.688959074087666,11.778929011826895
22.917231666666666,59.94682666666667,2024-01-14T14:46:30Z,25.709999084472656,25.496100430869774,25.320817601700455,25.270000457763672,22.35788895689415,21.749200199890765,18.708667098154816,12.931300229261979
21.849523333333334,60.79022333333333,2024-01-14T14:51:30Z,25.927000045776367,25.864636334978584,25.83199977874756,25.833908775896376,25.873600393679226,23.500922647511995,20.924713854893625,14.305749679566361
13.63687,48.52988666666667,2024-01-14T14:54:30Z,26.43400001525879,26.415199666786066,26.06977715292089,25.80900001525879,25.897556100542253,24.027799800111097,16.80444505103045,15.16450023651123
12.239883333333333,55.72771,2024-01-14T14:57:30Z,26.974000930786133,26.975099753761242,26.82699966430664,26.624362926639126,26.537250520387406,26.353799037169665,16.88081804133434,12.34599961598788
13.015806666666666,56.62656,2024-01-14T14:58:30Z,26.459999084472656,26.446099281693023,26.344666798909504,26.336833317545018,26.330727494296514,26.20949935913086,18.00936304013641,12.235222619610875
13.034871666666668,48.214035,2024-01-14T14:58:30Z,26.650999069213867,26.6179993947347,26.462599941634835,26.253000259399414,24.503999710083008,21.794091310110115,16.445999145507812,14.969421338744
10.06065,61.58528,2024-01-14T17:50:38Z,28.371000289916992,28.376187205174748,28.217195919173697,27.909000396728516,25.38163996826188,21.777448672446376,15.350942338571313,11.592799891659524
10.28165,58.77895,2024-01-14T23:02:32Z,27.851999282836914,27.858218134031535,27.863040064774925,27.820999145507812,25.35636711200047,21.986725385901483,15.542333278781696,11.842000007629395
10.333333333333334,69.18333333333334,2024-01-15T14:06:19Z,29.33300018310547,29.346837029613116,29.721101030315317,28.411650562286376,26.671714782714844,22.708589006047806,14.770953660476982,11.317100753282856
6.91531,67.26732,2024-01-15T14:17:16Z,29.322999954223633,29.2919377081563,29.113000869750977,29.625,29.456500610351213,27.128999710083008,14.353921301039815,10.800999641418457
6.14663,68.96221,2024-01-16T06:47:32Z,29.121000289916992,29.040162117126524,29.016979800955003,28.9689998626709,30.347470185479576,27.118299864960136,15.050999641418457,10.950490302482585
16.143967,65.32845733333333,2024-01-16T06:59:17Z,26.72100067138672,26.659652815823627,26.63800048828125,26.44846445252343,23.308000564575195,21.685260922736216,17.197316446345422,12.168858243235958
16.119804666666667,64.867935,2024-01-16T06:59:20Z,26.141000747680664,26.084827489501368,26.060487564794343,26.05694486111774,23.42610414118262,22.769255041719,17.840550854415927,12.365656680570417
11.583333333333334,84.03333333333333,2024-01-16T14:01:01Z,28.03499984741211,28.044197363762454,28.044312178343517,27.658344223378855,24.776809601556685,21.97583464795907,13.935898756710143,9.837389614396823
15.059446666666666,54.132196666666665,2024-01-16T14:50:30Z,26.788000106811523,26.468666584015107,26.4175449719704,26.361768717116387,25.89880064697354,20.80474982261597,15.39900016784668,11.642315596688647
12.250476666666668,55.60413833333333,2024-01-16T16:49:30Z,27.107999801635742,27.106167475912013,27.06800079345703,26.829091164454237,26.638333002726238,26.604000091552734,16.672556672263518,12.2165002861002
13.019515,56.59232166666666,2024-01-16T16:50:30Z,26.405000686645508,26.40690872854455,26.291307889385397,26.27899932861328,26.227460855788244,26.1558182481508,17.830383998264104,12.218000411987305
22.425128333333333,60.85866166666667,2024-01-16T16:54:30Z,25.920000076293945,25.92099952697754,25.92600020980899,25.938299559784355,25.896428411835515,23.50766668248964,20.710856457151362,13.999474029857788
13.236513333333333,48.14707666666666,2024-01-16T16:56:30Z,26.802000045776367,26.732299199295085,26.190200424956856,26.157454751386002,25.92588906276667,23.930538182908045,17.107777881386248,14.954399644469959
13.860398333333332,48.96687,2024-01-16T16:58:30Z,26.590999603271484,26.60091654433159,26.55860023536661,26.491000175476074,26.00040015563718,25.406110134358393,16.682999928792317,14.839299872590345
23.03519,60.394355,2024-01-16T16:58:30Z,25.385000228881836,25.389999389648438,25.3940825464994,24.82500000762957,22.263857783881768,21.257999420166016,18.693818335414743,13.052999725340134
16.2916,55.867,2024-01-17T11:00:02Z,25.666000366210938,25.666000366210938,25.672000885009766,25.07446912123518,23.240526360762917,20.836729274187295,17.025335070428476,12.428944414107793
14.216666666666667,86.43333333333334,2024-01-17T14:08:01Z,27.472999572753906,27.482999801635742,27.414714375376395,27.414905929585746,26.16143079224574,22.540989560028294,13.94797067081227,9.78495695357018
17.55,70.2,2024-01-17T14:08:32Z,27.371999740600586,27.36354416127197,27.319267593864684,27.31987820791735,24.88811352747129,22.346764837307013,16.14047949519877,12.535963670394057
13.35,85.06666666666666,2024-01-17T14:11:10Z,27.398000717163086,27.21381470466999,26.975366520585737,26.281473020453152,22.250399697876126,19.520293772696448,13.594212630160198,9.928876471137178
13.216666666666667,86.45,2024-01-17T14:11:49Z,28.232999801635742,28.23593184929746,28.201933670867444,28.674761817568825,28.21940889555042,24.10256636602663,14.032063598974522,9.802850360263832
21.918215,62.15434166666667,2024-01-17T16:49:30Z,25.591999053955078,25.590562939271393,25.56450001557631,25.629666661156474,25.652181621582734,23.453299822998815,19.66663623715041,13.697399648284772
8.022,55.936,2024-01-17T20:54:29Z,27.246000289916992,27.25963542961108,26.249160971688664,21.493894777755486,16.31511012710689,15.007060129584715,13.717000007629395,10.156094844132895
17.738777,63.976257,2024-01-18T06:08:36Z,26.161699295043945,26.139161780857883,26.128209661318323,26.10573973816201,25.938205681058797,22.674507861236634,16.713623031199187,12.649320323666629
13.571,87.463,2024-01-18T11:35:01Z,27.97800064086914,27.96550007057158,27.984209763376338,28.21905887740154,26.90591377897709,23.752202504064392,14.21597681753756,9.750734610361684
11.138,84.401,2024-01-18T13:24:27Z,28.121000289916992,28.138714381821195,28.007714134194252,28.02153922619265,24.05612490773199,20.735116829386342,14.080331246896389,9.8195444961344
18.766666666666666,66.43333333333334,2024-01-18T13:50:26Z,26.035999298095703,26.040154677001777,25.940282237530866,25.769555398874612,25.026050199761684,22.564878452512215,18.132847447083225,12.740223221346161
18.683333333333334,68.75,2024-01-18T13:54:50Z,26.929000854492188,26.925000379562334,26.80726731330173,26.792400360107422,24.293208671848504,21.83089174424511,16.89095968011222,12.574725967480486
17.483333333333334,69.1,2024-01-18T13:54:55Z,27.400999069213867,27.353890990794753,27.328900818592434,27.32200050354004,24.66180397483715,22.986764108202397,16.845590033278175,12.537230927430254
